Files already downloaded and verified
Files already downloaded and verified
Accuracy of  deer : 43 %
Accuracy of   dog : 22 %
Accuracy of  frog : 51 %
Accuracy of horse : 87 %
Accuracy of  ship : 60 %
Accuracy of truck : 83 %
Epoch: 11, Iteration:     0 loss: 0.035
Epoch: 11, Iteration:    20 loss: 0.671
Epoch: 11, Iteration:    40 loss: 0.759
Epoch: 11, Iteration:    60 loss: 0.729
Epoch: 11, Iteration:    80 loss: 0.702
Epoch: 11, Iteration:   100 loss: 0.719
Epoch: 11, Iteration:   120 loss: 0.752
Epoch: 11, Iteration:   140 loss: 0.742
Epoch: 11, Iteration:   160 loss: 0.765
Epoch: 11, Iteration:   180 loss: 0.729
Epoch: 11, Iteration:   200 loss: 0.764
Epoch: 11, Iteration:   220 loss: 0.719
Epoch: 11, Iteration:   240 loss: 0.679
Epoch: 11, Iteration:   260 loss: 0.597
Epoch: 11, Iteration:   280 loss: 0.688
Epoch: 11, Iteration:   300 loss: 0.648
Epoch: 11, Iteration:   320 loss: 0.636
Epoch: 11, Iteration:   340 loss: 0.665
Epoch: 11, Iteration:   360 loss: 0.736
Epoch: 11, Iteration:   380 loss: 0.804
Epoch: 11, Iteration:   400 loss: 0.757
Epoch: 11, Iteration:   420 loss: 0.694
Epoch: 11, Iteration:   440 loss: 0.589
Epoch: 11, Iteration:   460 loss: 0.686
Epoch: 11, Iteration:   480 loss: 0.648
Epoch: 11, Iteration:   500 loss: 0.697
Epoch: 11, Iteration:   520 loss: 0.642
Epoch: 11, Iteration:   540 loss: 0.691
Epoch: 11, Iteration:   560 loss: 0.649
Epoch: 11, Iteration:   580 loss: 0.634
Epoch: 11, Iteration:   600 loss: 0.691
Epoch: 11, Iteration:   620 loss: 0.658
Epoch: 11, Iteration:   640 loss: 0.652
Epoch: 11, Iteration:   660 loss: 0.685
Epoch: 11, Iteration:   680 loss: 0.715
Epoch: 11, Iteration:   700 loss: 0.693
Epoch: 11, Iteration:   720 loss: 0.636
Epoch: 11, Iteration:   740 loss: 0.651
Epoch: 11, Iteration:   760 loss: 0.622
Epoch: 11, Iteration:   780 loss: 0.624
Loss: 1.345
Accuracy of the network on the 10000 test images: 58 %
Accuracy of plane : 67 %
Accuracy of   car : 60 %
Accuracy of  bird : 65 %
Accuracy of   cat : 43 %
Accuracy of  deer : 23 %
Accuracy of   dog : 52 %
Accuracy of  frog : 53 %
Accuracy of horse : 71 %
Accuracy of  ship : 60 %
Accuracy of truck : 78 %
Epoch    11: reducing learning rate of group 0 to 1.0000e-02.
Epoch: 12, Iteration:     0 loss: 0.034
Epoch: 12, Iteration:    20 loss: 0.670
Epoch: 12, Iteration:    40 loss: 0.555
Epoch: 12, Iteration:    60 loss: 0.457
Epoch: 12, Iteration:    80 loss: 0.376
Epoch: 12, Iteration:   100 loss: 0.379
Epoch: 12, Iteration:   120 loss: 0.360
Epoch: 12, Iteration:   140 loss: 0.322
